long,lat,order,hole,piece,id,group,STATEFP10,PLACEFP10,PLACENS10,NAME10,PLACE,NAME,cycle_total,cycle_fatal,cycle_inj,ped_total,ped_fatal,ped_inj,total_crashes,total_inj,total_fatal,popAvg
-88.181265,42.387236,8178,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.194207,42.386537,8179,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.194979,42.400648,8180,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.198808,42.401165,8181,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.198814,42.408748,8182,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.19718,42.409283,8183,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.195641,42.406254,8184,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.194656,42.409124,8185,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.188691,42.409009,8186,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.18803,42.41865,8187,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.198835,42.420021,8188,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.198848,42.423812,8189,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.200455,42.424414,8190,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.198732,42.430075,8191,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.203351,42.429764,8192,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.203377,42.431552,8193,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.198739,42.431704,8194,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.198887,42.435984,8195,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.204356,42.43734,8196,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.204422,42.444374,8197,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.213486,42.444505,8198,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.213427,42.438614,8199,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.216357,42.438277,8200,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.209962,42.466317,8201,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.218526,42.466254,8202,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.218465,42.469857,8203,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.213714,42.469933,8204,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.212689,42.473541,8205,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.213668,42.477256,8206,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.218739,42.477262,8207,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.218769,42.480746,8208,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.208545,42.480801,8209,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.208533,42.486314,8210,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.214169,42.486325,8211,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.214066,42.49518,8212,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.198576,42.495141,8213,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.199488,42.49138,8214,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.180483,42.491155,8215,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.179552,42.490007,8216,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.178621,42.485623,8217,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.180113,42.485477,8218,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.178419,42.48512,8219,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.180578,42.485218,8220,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.180591,42.483196,8221,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.177787,42.4827,8222,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.179822,42.48273,8223,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.17976,42.480927,8224,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.183931,42.481003,8225,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.184953,42.473595,8226,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.199217,42.473474,8227,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.199105,42.466341,8228,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.208919,42.466318,8229,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.211674,42.454929,8230,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.19893,42.454913,8231,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.198887,42.451619,8232,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.202719,42.45144,8233,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.201249,42.444013,8234,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.19888,42.441017,8235,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.194305,42.441063,8236,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.194164,42.437393,8237,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.179303,42.437017,8238,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.176287,42.433615,8239,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.175902,42.43456,8240,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.175474,42.434508,8241,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.176168,42.429937,8242,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.170622,42.429346,8243,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.172267,42.428097,8244,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.170322,42.428316,8245,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.170976,42.425878,8246,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.174207,42.426071,8247,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.174197,42.424421,8248,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.179009,42.426017,8249,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.179001,42.422654,8250,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.18384,42.422674,8251,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.183884,42.426811,8252,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.18677,42.426833,8253,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.186782,42.423184,8254,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.185143,42.423146,8255,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.187104,42.420058,8256,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.179116,42.418462,8257,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.178246,42.415527,8258,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.169104,42.412105,8259,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.166222,42.413452,8260,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.165965,42.416374,8261,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.163396,42.413739,8262,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.163553,42.41049,8263,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.167231,42.410397,8264,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.168188,42.405133,8265,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.160236,42.405624,8266,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.157409,42.397129,8267,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.155278,42.396335,8268,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.155148,42.398948,8269,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.147826,42.397838,8270,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.147471,42.394049,8271,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.153448,42.393641,8272,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.150549,42.391404,8273,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.149585,42.381794,8274,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.154978,42.382207,8275,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.154972,42.379793,8276,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.165304,42.379537,8277,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.159537,42.378488,8278,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.161276,42.374802,8279,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.158016,42.373125,8280,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.160641,42.372054,8281,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.160816,42.368921,8282,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.154227,42.370987,8283,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.153093,42.367858,8284,FALSE,1,1727442,1727442.1,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.170634,42.372357,8285,TRUE,2,1727442,1727442.2,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.16968,42.372514,8286,TRUE,2,1727442,1727442.2,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.169143,42.373276,8287,TRUE,2,1727442,1727442.2,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.167795,42.369079,8288,TRUE,2,1727442,1727442.2,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.163555,42.369282,8289,TRUE,2,1727442,1727442.2,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.163624,42.371971,8290,TRUE,2,1727442,1727442.2,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.166183,42.372002,8291,TRUE,2,1727442,1727442.2,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.165134,42.373906,8292,TRUE,2,1727442,1727442.2,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.169008,42.373897,8293,TRUE,2,1727442,1727442.2,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.170634,42.372357,8294,TRUE,2,1727442,1727442.2,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.206535,42.474653000000004,8295,TRUE,3,1727442,1727442.3,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.206052,42.475858,8296,TRUE,3,1727442,1727442.3,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.208439,42.475828,8297,TRUE,3,1727442,1727442.3,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.20839,42.474678,8298,TRUE,3,1727442,1727442.3,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.206535,42.474653000000004,8299,TRUE,3,1727442,1727442.3,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.163051,42.365236,8300,TRUE,4,1727442,1727442.4,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.163399,42.367039,8301,TRUE,4,1727442,1727442.4,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.164486,42.367065,8302,TRUE,4,1727442,1727442.4,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.163792,42.365483,8303,TRUE,4,1727442,1727442.4,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.163051,42.365236,8304,TRUE,4,1727442,1727442.4,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.165898,42.379158,8305,TRUE,5,1727442,1727442.5,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.166666,42.379616,8306,TRUE,5,1727442,1727442.5,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.167032,42.379234,8307,TRUE,5,1727442,1727442.5,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.166535,42.379191,8308,TRUE,5,1727442,1727442.5,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.165898,42.379158,8309,TRUE,5,1727442,1727442.5,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.165147,42.368232,8310,TRUE,6,1727442,1727442.6,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.165058,42.368,8311,TRUE,6,1727442,1727442.6,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.164538,42.367994,8312,TRUE,6,1727442,1727442.6,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.164602,42.368218,8313,TRUE,6,1727442,1727442.6,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.165147,42.368232,8314,TRUE,6,1727442,1727442.6,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.179015,42.436049,8315,TRUE,7,1727442,1727442.7,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.178723,42.43603,8316,TRUE,7,1727442,1727442.7,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.178723,42.436253,8317,TRUE,7,1727442,1727442.7,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.179015,42.436242,8318,TRUE,7,1727442,1727442.7,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.179015,42.436049,8319,TRUE,7,1727442,1727442.7,17,27442,2398912,Fox Lake,27442,Fox Lake village,5,0,5,7,0,6,12,11,0,10704
-88.110891,42.415437,8320,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.106826,42.415452,8321,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.108194,42.407882,8322,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.123152,42.407522,8323,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.12285,42.400957,8324,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.136887,42.40087,8325,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.140253,42.408046,8326,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.140118,42.420811,8327,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.127284,42.423539,8328,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.128591,42.424764,8329,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.125503,42.426696,8330,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.118973,42.426695,8331,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.123709,42.415488,8332,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.110891,42.415437,8333,FALSE,1,1727455,1727455.1,17,27455,2393009,Fox Lake Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.213955,42.205084,8334,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.203967,42.203994,8335,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.20129,42.19788,8336,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.189394,42.197902,8337,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.189502,42.194192,8338,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.194356,42.194196,8339,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.1944,42.189709,8340,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.1962,42.189844,8341,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.196474,42.194190999999996,8342,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.196478,42.191925,8343,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.199479,42.19192,8344,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.199511,42.188027,8345,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.212923,42.193801,8346,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.213919,42.186905,8347,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.220197,42.187034,8348,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.220639,42.184631,8349,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
-88.228669,42.187612,8350,FALSE,1,1727533,1727533.1,17,27533,2398913,Fox River Grove,27533,Fox River Grove village,4,0,4,3,0,2,7,6,0,4719
